"cond_open","cond_close","stop_loss","profit","deals"
-2.9,3,-70,"153.64",24
-2.9,3,-80,"153.64",24
-2.9,3,-90,"153.64",24
-2.9,3,-100,"153.64",24
-2.8,0.1,-10,"111.37",50
-2.8,0.1,-20,"111.37",50
-2.8,0.1,-30,"111.37",50
-2.8,0.1,-40,"111.37",50
-2.8,0.1,-50,"111.37",50
-2.8,0.1,-60,"111.37",50
-2.8,0.1,-70,"111.37",50
-2.8,0.1,-80,"111.37",50
-2.8,0.1,-90,"111.37",50
-2.8,0.1,-100,"111.37",50
-2.8,0.2,-10,"124.19",50
-2.8,0.2,-20,"124.19",50
-2.8,0.2,-30,"124.19",50
-2.8,0.2,-40,"124.19",50
-2.8,0.2,-50,"124.19",50
-2.8,0.2,-60,"124.19",50
-2.8,0.2,-70,"124.19",50
-2.8,0.2,-80,"124.19",50
-2.8,0.2,-90,"124.19",50
-2.8,0.2,-100,"124.19",50
-2.8,0.3,-10,"124.19",50
-2.8,0.3,-20,"124.19",50
-2.8,0.3,-30,"124.19",50
-2.8,0.3,-40,"124.19",50
-2.8,0.3,-50,"124.19",50
-2.8,0.3,-60,"124.19",50
-2.8,0.3,-70,"124.19",50
-2.8,0.3,-80,"124.19",50
-2.8,0.3,-90,"124.19",50
-2.8,0.3,-100,"124.19",50
-2.8,0.4,-10,"124.19",50
-2.8,0.4,-20,"124.19",50
-2.8,0.4,-30,"124.19",50
-2.8,0.4,-40,"124.19",50
-2.8,0.4,-50,"124.19",50
-2.8,0.4,-60,"124.19",50
-2.8,0.4,-70,"124.19",50
-2.8,0.4,-80,"124.19",50
-2.8,0.4,-90,"124.19",50
-2.8,0.4,-100,"124.19",50
-2.8,0.5,-10,"125.87",50
-2.8,0.5,-20,"125.87",50
-2.8,0.5,-30,"125.87",50
-2.8,0.5,-40,"125.87",50
-2.8,0.5,-50,"125.87",50
-2.8,0.5,-60,"125.87",50
-2.8,0.5,-70,"125.87",50
-2.8,0.5,-80,"125.87",50
-2.8,0.5,-90,"125.87",50
-2.8,0.5,-100,"125.87",50
-2.8,0.6,-10,"135.39",48
-2.8,0.6,-20,"135.39",48
-2.8,0.6,-30,"135.39",48
-2.8,0.6,-40,"135.39",48
-2.8,0.6,-50,"135.39",48
-2.8,0.6,-60,"135.39",48
-2.8,0.6,-70,"135.39",48
-2.8,0.6,-80,"135.39",48
-2.8,0.6,-90,"135.39",48
-2.8,0.6,-100,"135.39",48
-2.8,0.7,-10,"135.39",48
-2.8,0.7,-20,"135.39",48
-2.8,0.7,-30,"135.39",48
-2.8,0.7,-40,"135.39",48
-2.8,0.7,-50,"135.39",48
-2.8,0.7,-60,"135.39",48
-2.8,0.7,-70,"135.39",48
-2.8,0.7,-80,"135.39",48
-2.8,0.7,-90,"135.39",48
-2.8,0.7,-100,"135.39",48
-2.8,0.8,-10,"135.39",48
-2.8,0.8,-20,"135.39",48
-2.8,0.8,-30,"135.39",48
-2.8,0.8,-40,"135.39",48
-2.8,0.8,-50,"135.39",48
-2.8,0.8,-60,"135.39",48
-2.8,0.8,-70,"135.39",48
-2.8,0.8,-80,"135.39",48
-2.8,0.8,-90,"135.39",48
-2.8,0.8,-100,"135.39",48
-2.8,0.9,-10,"135.46",48
-2.8,0.9,-20,"135.46",48
