"cond_open","cond_close","trail_range","profit","deals"
-0.3,2,0.9,"178.18",56
-0.3,2,1,"86.08",52
-0.2,0.1,0.1,"53.75",156
-0.2,0.1,0.2,"-23.80",88
-0.2,0.1,0.3,"-23.94",83
-0.2,0.1,0.4,"-3.52",88
-0.2,0.1,0.5,"2.88",85
-0.2,0.1,0.6,"-24.92",76
-0.2,0.1,0.7,"-14.84",73
-0.2,0.1,0.8,"-12.83",69
-0.2,0.1,0.9,"-7.90",80
-0.2,0.1,1,"-28.44",79
-0.2,0.2,0.1,"-24.45",93
-0.2,0.2,0.2,"-13.89",93
-0.2,0.2,0.3,"-33.65",81
-0.2,0.2,0.4,"-2.09",80
-0.2,0.2,0.5,"-12.66",74
-0.2,0.2,0.6,"-5.26",68
-0.2,0.2,0.7,"3.55",94
-0.2,0.2,0.8,"86.02",85
-0.2,0.2,0.9,"-36.43",59
-0.2,0.2,1,"-31.49",76
-0.2,0.3,0.1,"-23.41",82
-0.2,0.3,0.2,"151.78",121
-0.2,0.3,0.3,"155.84",105
-0.2,0.3,0.4,"144.13",98
-0.2,0.3,0.5,"101.29",99
-0.2,0.3,0.6,"-13.51",62
-0.2,0.3,0.7,"-0.33",88
-0.2,0.3,0.8,"-13.70",59
-0.2,0.3,0.9,"-38.71",53
-0.2,0.3,1,"-15.05",69
-0.2,0.4,0.1,"9.49",103
-0.2,0.4,0.2,"189.01",112
-0.2,0.4,0.3,"163.62",100
-0.2,0.4,0.4,"14.17",79
-0.2,0.4,0.5,"124.04",96
-0.2,0.4,0.6,"85.93",78
-0.2,0.4,0.7,"2.64",85
-0.2,0.4,0.8,"-14.05",64
-0.2,0.4,0.9,"-7.68",56
-0.2,0.4,1,"-62.44",64
-0.2,0.5,0.1,"22.62",92
-0.2,0.5,0.2,"30.87",97
-0.2,0.5,0.3,"158.89",105
-0.2,0.5,0.4,"183.84",113
-0.2,0.5,0.5,"140.96",88
-0.2,0.5,0.6,"109.46",81
-0.2,0.5,0.7,"8.45",84
-0.2,0.5,0.8,"-11.79",65
-0.2,0.5,0.9,"-57.56",54
-0.2,0.5,1,"-62.55",65
-0.2,0.6,0.1,"-14.74",59
-0.2,0.6,0.2,"172.89",105
-0.2,0.6,0.3,"2.32",75
-0.2,0.6,0.4,"195.69",103
-0.2,0.6,0.5,"142.25",91
-0.2,0.6,0.6,"120.04",83
-0.2,0.6,0.7,"9.40",90
-0.2,0.6,0.8,"-60.79",61
-0.2,0.6,0.9,"-26.91",59
-0.2,0.6,1,"-28.75",60
-0.2,0.7,0.1,"23.43",86
-0.2,0.7,0.2,"243.39",120
-0.2,0.7,0.3,"24.96",85
-0.2,0.7,0.4,"46.73",92
-0.2,0.7,0.5,"99.34",74
-0.2,0.7,0.6,"115.78",79
-0.2,0.7,0.7,"-47.85",84
-0.2,0.7,0.8,"-47.99",80
-0.2,0.7,0.9,"-26.84",59
-0.2,0.7,1,"-28.45",56
-0.2,0.8,0.1,"0.65",82
-0.2,0.8,0.2,"136.80",92
-0.2,0.8,0.3,"53.66",91
-0.2,0.8,0.4,"260.15",102
-0.2,0.8,0.5,"132.26",94
-0.2,0.8,0.6,"3.03",83
-0.2,0.8,0.7,"-7.45",77
-0.2,0.8,0.8,"-49.43",74
-0.2,0.8,0.9,"-50.93",62
-0.2,0.8,1,"-44.70",49
-0.2,0.9,0.1,"285.69",110
-0.2,0.9,0.2,"-18.83",59
-0.2,0.9,0.3,"197.87",89
-0.2,0.9,0.4,"248.85",92
-0.2,0.9,0.5,"-46.94",72
-0.2,0.9,0.6,"-56.82",70
-0.2,0.9,0.7,"-69.85",38
-0.2,0.9,0.8,"-51.60",70
-0.2,0.9,0.9,"-53.00",58
-0.2,0.9,1,"-61.66",57
-0.2,1,0.1,"11.89",74
-0.2,1,0.2,"-10.06",46
-0.2,1,0.3,"328.92",96
-0.2,1,0.4,"166.15",76
-0.2,1,0.5,"-56.15",50
-0.2,1,0.6,"-70.25",35
-0.2,1,0.7,"-70.33",36
-0.2,1,0.8,"-45.89",70
-0.2,1,0.9,"-51.89",58
-0.2,1,1,"-55.38",64
-0.2,1.1,0.1,"19.95",63
-0.2,1.1,0.2,"13.91",54
-0.2,1.1,0.3,"257.90",83
-0.2,1.1,0.4,"219.77",76
-0.2,1.1,0.5,"-53.27",46
-0.2,1.1,0.6,"-52.31",69
-0.2,1.1,0.7,"-59.73",69
-0.2,1.1,0.8,"-44.26",70
-0.2,1.1,0.9,"-40.72",60
-0.2,1.1,1,"-45.29",57
-0.2,1.2,0.1,"139.35",95
-0.2,1.2,0.2,"-10.85",43
-0.2,1.2,0.3,"293.73",88
-0.2,1.2,0.4,"144.23",70
-0.2,1.2,0.5,"6.18",77
-0.2,1.2,0.6,"-51.85",66
-0.2,1.2,0.7,"-49.32",75
-0.2,1.2,0.8,"-48.06",65
-0.2,1.2,0.9,"-41.33",60
-0.2,1.2,1,"-30.33",67
-0.2,1.3,0.1,"494.28",105
-0.2,1.3,0.2,"184.85",76
-0.2,1.3,0.3,"166.89",82
-0.2,1.3,0.4,"162.86",73
-0.2,1.3,0.5,"-70.15",42
-0.2,1.3,0.6,"-66.61",45
-0.2,1.3,0.7,"-53.27",60
-0.2,1.3,0.8,"-46.63",65
-0.2,1.3,0.9,"-47.47",55
-0.2,1.3,1,"-52.23",52
-0.2,1.4,0.1,"241.10",87
-0.2,1.4,0.2,"225.46",81
-0.2,1.4,0.3,"74.41",87
-0.2,1.4,0.4,"28.72",71
-0.2,1.4,0.5,"-71.68",49
-0.2,1.4,0.6,"-67.13",44
-0.2,1.4,0.7,"-58.03",56
-0.2,1.4,0.8,"-55.07",58
-0.2,1.4,0.9,"-47.16",55
-0.2,1.4,1,"-68.11",51
-0.2,1.5,0.1,"-7.71",45
-0.2,1.5,0.2,"-15.63",41
-0.2,1.5,0.3,"93.88",81
-0.2,1.5,0.4,"-6.69",54
-0.2,1.5,0.5,"-73.35",42
-0.2,1.5,0.6,"-26.90",68
-0.2,1.5,0.7,"-49.07",56
-0.2,1.5,0.8,"-59.94",57
-0.2,1.5,0.9,"88.76",73
-0.2,1.5,1,"24.78",56
-0.2,1.6,0.1,"-47.92",42
-0.2,1.6,0.2,"32.92",63
-0.2,1.6,0.3,"-30.98",41
-0.2,1.6,0.4,"-7.06",52
-0.2,1.6,0.5,"-67.67",44
-0.2,1.6,0.6,"22.74",59
-0.2,1.6,0.7,"-59.85",53
-0.2,1.6,0.8,"-50.59",59
-0.2,1.6,0.9,"74.71",70
-0.2,1.6,1,"28.66",53
-0.2,1.7,0.1,"239.66",99
-0.2,1.7,0.2,"-26.05",45
-0.2,1.7,0.3,"-41.96",43
-0.2,1.7,0.4,"-49.87",49
-0.2,1.7,0.5,"65.01",59
-0.2,1.7,0.6,"64.35",56
-0.2,1.7,0.7,"-28.17",63
-0.2,1.7,0.8,"-11.75",54
-0.2,1.7,0.9,"71.09",60
-0.2,1.7,1,"35.42",51
-0.2,1.8,0.1,"246.13",95
-0.2,1.8,0.2,"-28.42",43
-0.2,1.8,0.3,"-32.92",46
-0.2,1.8,0.4,"-40.17",40
-0.2,1.8,0.5,"244.12",59
-0.2,1.8,0.6,"429.46",70
-0.2,1.8,0.7,"-9.87",48
-0.2,1.8,0.8,"131.31",63
-0.2,1.8,0.9,"52.75",48
-0.2,1.8,1,"12.95",46
-0.2,1.9,0.1,"186.50",83
-0.2,1.9,0.2,"90.53",66
-0.2,1.9,0.3,"38.06",61
-0.2,1.9,0.4,"44.05",59
-0.2,1.9,0.5,"14.41",54
-0.2,1.9,0.6,"49.76",46
-0.2,1.9,0.7,"-12.10",51
-0.2,1.9,0.8,"181.08",53
-0.2,1.9,0.9,"-23.13",44
-0.2,1.9,1,"-1.97",36
-0.2,2,0.1,"151.80",75
-0.2,2,0.2,"-16.01",44
-0.2,2,0.3,"35.33",56
-0.2,2,0.4,"9.71",55
-0.2,2,0.5,"41.74",46
-0.2,2,0.6,"23.74",49
-0.2,2,0.7,"4.72",42
-0.2,2,0.8,"129.08",44
-0.2,2,0.9,"-8.39",33
-0.2,2,1,"-3.83",30
-0.0999999999999999,0.1,0.1,"210.40",169
-0.0999999999999999,0.1,0.2,"-22.45",114
-0.0999999999999999,0.1,0.3,"-32.35",97
-0.0999999999999999,0.1,0.4,"118.30",97
-0.0999999999999999,0.1,0.5,"126.77",99
-0.0999999999999999,0.1,0.6,"80.45",92
-0.0999999999999999,0.1,0.7,"5.26",78
-0.0999999999999999,0.1,0.8,"120.76",91
-0.0999999999999999,0.1,0.9,"-18.84",78
-0.0999999999999999,0.1,1,"-29.03",64
-0.0999999999999999,0.2,0.1,"-27.26",97
-0.0999999999999999,0.2,0.2,"-14.87",111
-0.0999999999999999,0.2,0.3,"-16.87",97
-0.0999999999999999,0.2,0.4,"105.79",110
-0.0999999999999999,0.2,0.5,"86.21",98
-0.0999999999999999,0.2,0.6,"126.94",91
-0.0999999999999999,0.2,0.7,"-1.38",67
-0.0999999999999999,0.2,0.8,"127.13",91
-0.0999999999999999,0.2,0.9,"19.71",75
-0.0999999999999999,0.2,1,"-19.31",57
-0.0999999999999999,0.3,0.1,"-12.85",95
-0.0999999999999999,0.3,0.2,"-14.22",95
-0.0999999999999999,0.3,0.3,"168.85",122
-0.0999999999999999,0.3,0.4,"6.37",95
-0.0999999999999999,0.3,0.5,"124.91",97
-0.0999999999999999,0.3,0.6,"125.27",89
-0.0999999999999999,0.3,0.7,"-16.60",61
-0.0999999999999999,0.3,0.8,"-13.87",55
-0.0999999999999999,0.3,0.9,"7.91",74
-0.0999999999999999,0.3,1,"18.25",63
-0.0999999999999999,0.4,0.1,"-0.13",115
-0.0999999999999999,0.4,0.2,"-0.84",85
-0.0999999999999999,0.4,0.3,"181.91",109
-0.0999999999999999,0.4,0.4,"136.18",90
-0.0999999999999999,0.4,0.5,"100.53",105
-0.0999999999999999,0.4,0.6,"21.24",85
-0.0999999999999999,0.4,0.7,"-44.33",52
-0.0999999999999999,0.4,0.8,"-14.26",69
-0.0999999999999999,0.4,0.9,"15.78",58
-0.0999999999999999,0.4,1,"-22.72",66
-0.0999999999999999,0.5,0.1,"-8.22",77
-0.0999999999999999,0.5,0.2,"-10.81",82
-0.0999999999999999,0.5,0.3,"44.87",109
-0.0999999999999999,0.5,0.4,"29.64",92
-0.0999999999999999,0.5,0.5,"153.39",92
-0.0999999999999999,0.5,0.6,"131.16",79
-0.0999999999999999,0.5,0.7,"58.03",76
-0.0999999999999999,0.5,0.8,"1.93",60
-0.0999999999999999,0.5,0.9,"0.65",73
-0.0999999999999999,0.5,1,"-23.40",67
-0.0999999999999999,0.6,0.1,"-26.89",61
-0.0999999999999999,0.6,0.2,"2.66",77
-0.0999999999999999,0.6,0.3,"31.60",96
-0.0999999999999999,0.6,0.4,"170.44",105
-0.0999999999999999,0.6,0.5,"104.02",98
-0.0999999999999999,0.6,0.6,"70.45",73
-0.0999999999999999,0.6,0.7,"-47.57",57
-0.0999999999999999,0.6,0.8,"-45.71",79
-0.0999999999999999,0.6,0.9,"4.05",69
-0.0999999999999999,0.6,1,"-27.75",58
-0.0999999999999999,0.7,0.1,"39.93",96
-0.0999999999999999,0.7,0.2,"78.24",102
-0.0999999999999999,0.7,0.3,"9.79",69
-0.0999999999999999,0.7,0.4,"184.26",93
-0.0999999999999999,0.7,0.5,"257.91",108
-0.0999999999999999,0.7,0.6,"10.04",85
-0.0999999999999999,0.7,0.7,"-9.81",70
-0.0999999999999999,0.7,0.8,"-37.67",77
-0.0999999999999999,0.7,0.9,"13.06",72
-0.0999999999999999,0.7,1,"-27.82",58
-0.0999999999999999,0.8,0.1,"0.62",62
-0.0999999999999999,0.8,0.2,"12.13",72
-0.0999999999999999,0.8,0.3,"70.98",104
-0.0999999999999999,0.8,0.4,"80.98",87
-0.0999999999999999,0.8,0.5,"254.69",104
-0.0999999999999999,0.8,0.6,"-17.83",76
-0.0999999999999999,0.8,0.7,"28.56",79
-0.0999999999999999,0.8,0.8,"-43.15",77
-0.0999999999999999,0.8,0.9,"-15.47",64
-0.0999999999999999,0.8,1,"-43.83",50
-0.0999999999999999,0.9,0.1,"310.53",109
-0.0999999999999999,0.9,0.2,"210.55",92
-0.0999999999999999,0.9,0.3,"189.58",88
-0.0999999999999999,0.9,0.4,"114.53",110
-0.0999999999999999,0.9,0.5,"20.15",86
-0.0999999999999999,0.9,0.6,"-9.89",69
-0.0999999999999999,0.9,0.7,"21.17",78
-0.0999999999999999,0.9,0.8,"-42.31",78
-0.0999999999999999,0.9,0.9,"-11.46",62
-0.0999999999999999,0.9,1,"-38.61",56
-0.0999999999999999,1,0.1,"291.31",97
-0.0999999999999999,1,0.2,"19.05",71
-0.0999999999999999,1,0.3,"242.26",120
-0.0999999999999999,1,0.4,"44.79",82
-0.0999999999999999,1,0.5,"19.83",78
-0.0999999999999999,1,0.6,"12.28",77
-0.0999999999999999,1,0.7,"13.97",75
-0.0999999999999999,1,0.8,"17.13",71
-0.0999999999999999,1,0.9,"-11.58",60
-0.0999999999999999,1,1,"-47.47",41
-0.0999999999999999,1.1,0.1,"76.05",84
-0.0999999999999999,1.1,0.2,"15.53",66
-0.0999999999999999,1.1,0.3,"89.73",91
-0.0999999999999999,1.1,0.4,"51.97",84
-0.0999999999999999,1.1,0.5,"-2.58",66
-0.0999999999999999,1.1,0.6,"19.43",77
-0.0999999999999999,1.1,0.7,"-0.82",67
-0.0999999999999999,1.1,0.8,"10.60",69
-0.0999999999999999,1.1,0.9,"12.43",65
-0.0999999999999999,1.1,1,"-57.05",43
-0.0999999999999999,1.2,0.1,"168.50",96
-0.0999999999999999,1.2,0.2,"267.40",116
-0.0999999999999999,1.2,0.3,"155.23",101
-0.0999999999999999,1.2,0.4,"123.94",88
-0.0999999999999999,1.2,0.5,"4.90",71
-0.0999999999999999,1.2,0.6,"-66.53",47
-0.0999999999999999,1.2,0.7,"-57.66",61
-0.0999999999999999,1.2,0.8,"24.29",70
-0.0999999999999999,1.2,0.9,"13.49",70
-0.0999999999999999,1.2,1,"-39.98",49
-0.0999999999999999,1.3,0.1,"38.11",65
-0.0999999999999999,1.3,0.2,"69.79",79
-0.0999999999999999,1.3,0.3,"77.99",90
-0.0999999999999999,1.3,0.4,"196.18",75
-0.0999999999999999,1.3,0.5,"33.97",74
-0.0999999999999999,1.3,0.6,"13.29",66
-0.0999999999999999,1.3,0.7,"-9.08",58
-0.0999999999999999,1.3,0.8,"9.42",65
-0.0999999999999999,1.3,0.9,"31.94",66
-0.0999999999999999,1.3,1,"-39.86",48
-0.0999999999999999,1.4,0.1,"308.94",87
-0.0999999999999999,1.4,0.2,"71.12",78
-0.0999999999999999,1.4,0.3,"54.79",77
-0.0999999999999999,1.4,0.4,"-27.82",45
-0.0999999999999999,1.4,0.5,"-67.37",41
-0.0999999999999999,1.4,0.6,"-42.51",67
-0.0999999999999999,1.4,0.7,"-4.47",60
-0.0999999999999999,1.4,0.8,"4.24",61
-0.0999999999999999,1.4,0.9,"55.37",79
-0.0999999999999999,1.4,1,"-41.57",47
-0.0999999999999999,1.5,0.1,"80.28",71
-0.0999999999999999,1.5,0.2,"106.56",86
-0.0999999999999999,1.5,0.3,"59.16",76
-0.0999999999999999,1.5,0.4,"9.95",51
-0.0999999999999999,1.5,0.5,"-67.36",41
-0.0999999999999999,1.5,0.6,"7.67",62
-0.0999999999999999,1.5,0.7,"-14.45",56
-0.0999999999999999,1.5,0.8,"-11.90",56
-0.0999999999999999,1.5,0.9,"-0.47",56
-0.0999999999999999,1.5,1,"5.75",40
-0.0999999999999999,1.6,0.1,"-28.87",47
-0.0999999999999999,1.6,0.2,"-19.44",43
-0.0999999999999999,1.6,0.3,"-19.55",40
-0.0999999999999999,1.6,0.4,"6.41",49
-0.0999999999999999,1.6,0.5,"-65.79",42
-0.0999999999999999,1.6,0.6,"26.63",61
-0.0999999999999999,1.6,0.7,"-13.14",55
-0.0999999999999999,1.6,0.8,"-31.42",50
-0.0999999999999999,1.6,0.9,"3.41",59
-0.0999999999999999,1.6,1,"29.04",44
-0.0999999999999999,1.7,0.1,"174.49",80
-0.0999999999999999,1.7,0.2,"-34.78",44
-0.0999999999999999,1.7,0.3,"2.69",47
-0.0999999999999999,1.7,0.4,"7.38",44
-0.0999999999999999,1.7,0.5,"19.13",58
-0.0999999999999999,1.7,0.6,"41.32",60
-0.0999999999999999,1.7,0.7,"23.21",54
-0.0999999999999999,1.7,0.8,"-23.12",52
-0.0999999999999999,1.7,0.9,"70.55",59
-0.0999999999999999,1.7,1,"46.44",46
-0.0999999999999999,1.8,0.1,"730.04",90
-0.0999999999999999,1.8,0.2,"-27.62",52
-0.0999999999999999,1.8,0.3,"0.36",45
-0.0999999999999999,1.8,0.4,"254.83",63
-0.0999999999999999,1.8,0.5,"191.01",58
-0.0999999999999999,1.8,0.6,"244.44",56
-0.0999999999999999,1.8,0.7,"348.22",70
-0.0999999999999999,1.8,0.8,"102.85",60
-0.0999999999999999,1.8,0.9,"100.68",57
-0.0999999999999999,1.8,1,"18.93",36
-0.0999999999999999,1.9,0.1,"651.78",87
-0.0999999999999999,1.9,0.2,"267.94",83
-0.0999999999999999,1.9,0.3,"54.76",70
-0.0999999999999999,1.9,0.4,"212.52",57
-0.0999999999999999,1.9,0.5,"67.39",52
-0.0999999999999999,1.9,0.6,"288.60",64
-0.0999999999999999,1.9,0.7,"123.21",70
-0.0999999999999999,1.9,0.8,"277.07",57
-0.0999999999999999,1.9,0.9,"36.70",40
-0.0999999999999999,1.9,1,"2.26",33
-0.0999999999999999,2,0.1,"395.71",72
-0.0999999999999999,2,0.2,"459.79",75
-0.0999999999999999,2,0.3,"77.46",63
-0.0999999999999999,2,0.4,"143.53",52
-0.0999999999999999,2,0.5,"-47.75",35
-0.0999999999999999,2,0.6,"-35.20",36
-0.0999999999999999,2,0.7,"6.23",50
-0.0999999999999999,2,0.8,"187.73",57
-0.0999999999999999,2,0.9,"3.07",41
-0.0999999999999999,2,1,"-2.94",44
0,0.1,0.1,"-11.70",135
0,0.1,0.2,"159.92",187
0,0.1,0.3,"104.41",131
0,0.1,0.4,"99.98",100
0,0.1,0.5,"294.58",162
0,0.1,0.6,"-40.60",69
0,0.1,0.7,"-2.44",82
0,0.1,0.8,"49.90",107
0,0.1,0.9,"24.63",100
0,0.1,1,"78.37",83
0,0.2,0.1,"-16.62",95
0,0.2,0.2,"396.52",181
0,0.2,0.3,"-11.52",90
0,0.2,0.4,"73.11",91
0,0.2,0.5,"55.60",111
0,0.2,0.6,"9.93",101
0,0.2,0.7,"-12.27",66
0,0.2,0.8,"23.90",100
0,0.2,0.9,"7.23",89
0,0.2,1,"83.46",75
0,0.3,0.1,"278.92",134
0,0.3,0.2,"-9.49",84
0,0.3,0.3,"332.24",157
0,0.3,0.4,"-12.40",92
0,0.3,0.5,"16.11",94
0,0.3,0.6,"170.42",105
0,0.3,0.7,"-15.38",65
0,0.3,0.8,"-14.11",86
0,0.3,0.9,"-7.45",79
0,0.3,1,"-7.59",53
0,0.4,0.1,"40.21",97
0,0.4,0.2,"-36.81",57
0,0.4,0.3,"146.42",80
0,0.4,0.4,"75.21",82
0,0.4,0.5,"168.50",117
0,0.4,0.6,"26.66",85
0,0.4,0.7,"-7.60",60
0,0.4,0.8,"34.13",95
0,0.4,0.9,"-10.54",73
0,0.4,1,"15.56",71
0,0.5,0.1,"189.64",119
0,0.5,0.2,"-36.87",54
0,0.5,0.3,"41.61",99
0,0.5,0.4,"66.07",109
0,0.5,0.5,"123.85",88
0,0.5,0.6,"157.17",79
0,0.5,0.7,"64.11",83
0,0.5,0.8,"3.10",89
0,0.5,0.9,"-58.87",71
0,0.5,1,"19.37",76
0,0.6,0.1,"-44.70",49
0,0.6,0.2,"125.79",117
0,0.6,0.3,"65.08",92
0,0.6,0.4,"173.47",100
0,0.6,0.5,"78.81",85
0,0.6,0.6,"183.73",88
0,0.6,0.7,"-48.90",55
0,0.6,0.8,"-58.64",67
0,0.6,0.9,"-6.20",65
0,0.6,1,"-6.66",67
0,0.7,0.1,"118.89",102
0,0.7,0.2,"117.95",86
0,0.7,0.3,"-21.37",46
0,0.7,0.4,"169.48",92
0,0.7,0.5,"15.49",59
0,0.7,0.6,"-0.57",81
0,0.7,0.7,"-1.81",74
0,0.7,0.8,"-2.61",64
0,0.7,0.9,"-9.92",63
0,0.7,1,"-3.66",69
0,0.8,0.1,"30.45",79
0,0.8,0.2,"91.80",101
0,0.8,0.3,"81.03",95
0,0.8,0.4,"281.69",95
0,0.8,0.5,"245.62",112
0,0.8,0.6,"-18.69",70
0,0.8,0.7,"-4.19",66
0,0.8,0.8,"-3.48",65
0,0.8,0.9,"-11.66",61
0,0.8,1,"-32.44",78
0,0.9,0.1,"162.54",95
0,0.9,0.2,"11.01",67
0,0.9,0.3,"-7.86",53
0,0.9,0.4,"98.59",83
0,0.9,0.5,"124.98",93
0,0.9,0.6,"37.78",78
0,0.9,0.7,"-4.35",65
0,0.9,0.8,"-52.83",62
0,0.9,0.9,"4.38",60
0,0.9,1,"-20.32",54
0,1,0.1,"77.46",70
0,1,0.2,"8.60",66
0,1,0.3,"19.08",81
0,1,0.4,"168.46",101
0,1,0.5,"160.72",102
0,1,0.6,"38.99",76
0,1,0.7,"2.89",61
0,1,0.8,"-37.69",65
0,1,0.9,"-14.10",58
0,1,1,"-48.54",41
0,1.1,0.1,"169.14",85
0,1.1,0.2,"13.32",47
0,1.1,0.3,"95.65",103
0,1.1,0.4,"64.07",82
0,1.1,0.5,"7.97",64
0,1.1,0.6,"35.21",72
0,1.1,0.7,"5.23",60
0,1.1,0.8,"34.00",63
0,1.1,0.9,"2.14",66
0,1.1,1,"-47.89",41
0,1.2,0.1,"227.12",104
0,1.2,0.2,"260.76",108
0,1.2,0.3,"130.18",99
0,1.2,0.4,"44.89",77
0,1.2,0.5,"5.65",65
0,1.2,0.6,"-66.47",38
0,1.2,0.7,"-47.29",66
0,1.2,0.8,"5.49",58
0,1.2,0.9,"19.60",64
0,1.2,1,"-47.89",41
0,1.3,0.1,"100.24",81
0,1.3,0.2,"272.38",109
0,1.3,0.3,"190.75",96
0,1.3,0.4,"167.32",72
0,1.3,0.5,"24.47",72
0,1.3,0.6,"-8.53",63
0,1.3,0.7,"-0.46",55
0,1.3,0.8,"-0.49",55
0,1.3,0.9,"47.59",69
0,1.3,1,"-55.81",40
0,1.4,0.1,"1.86",46
0,1.4,0.2,"250.78",104
0,1.4,0.3,"27.40",43
0,1.4,0.4,"-47.53",41
0,1.4,0.5,"-79.66",31
0,1.4,0.6,"0.99",77
0,1.4,0.7,"-2.29",52
0,1.4,0.8,"46.37",66
0,1.4,0.9,"13.11",60
0,1.4,1,"-60.37",39
0,1.5,0.1,"74.62",69
0,1.5,0.2,"14.87",40
0,1.5,0.3,"261.15",106
0,1.5,0.4,"165.31",81
0,1.5,0.5,"-72.59",37
0,1.5,0.6,"111.50",78
0,1.5,0.7,"5.01",54
0,1.5,0.8,"48.98",62
0,1.5,0.9,"-17.16",59
0,1.5,1,"-33.95",40
0,1.6,0.1,"-28.34",65
0,1.6,0.2,"44.34",57
0,1.6,0.3,"30.55",51
0,1.6,0.4,"-21.91",45
0,1.6,0.5,"-67.86",44
0,1.6,0.6,"-14.86",57
0,1.6,0.7,"8.48",57
0,1.6,0.8,"26.51",54
0,1.6,0.9,"-0.42",52
0,1.6,1,"-32.72",40
0,1.7,0.1,"162.23",85
0,1.7,0.2,"52.13",50
0,1.7,0.3,"46.87",49
0,1.7,0.4,"-40.93",42
0,1.7,0.5,"-55.00",39
0,1.7,0.6,"7.35",55
0,1.7,0.7,"25.83",55
0,1.7,0.8,"22.03",60
0,1.7,0.9,"131.86",68
0,1.7,1,"24.77",42
0,1.8,0.1,"-82.35",33
0,1.8,0.2,"48.66",49
0,1.8,0.3,"102.05",54
0,1.8,0.4,"309.40",62
0,1.8,0.5,"-36.29",32
0,1.8,0.6,"185.70",54
0,1.8,0.7,"-26.21",35
0,1.8,0.8,"14.34",59
0,1.8,0.9,"113.20",67
0,1.8,1,"19.07",30
0,1.9,0.1,"26.36",67
0,1.9,0.2,"91.83",62
0,1.9,0.3,"220.77",59
0,1.9,0.4,"185.29",53
0,1.9,0.5,"122.04",46
0,1.9,0.6,"168.58",52
0,1.9,0.7,"-9.90",56
0,1.9,0.8,"25.95",48
0,1.9,0.9,"-38.04",32
0,1.9,1,"18.31",52
0,2,0.1,"200.48",62
0,2,0.2,"6.94",43
0,2,0.3,"144.80",64
0,2,0.4,"97.81",57
0,2,0.5,"6.53",46
0,2,0.6,"263.84",55
0,2,0.7,"19.86",35
0,2,0.8,"99.08",50
0,2,0.9,"6.77",45
0,2,1,"48.00",55
0.1,0.1,0.1,"308.59",177
0.1,0.1,0.2,"200.15",182
0.1,0.1,0.3,"259.54",177
0.1,0.1,0.4,"36.18",85
0.1,0.1,0.5,"182.80",114
0.1,0.1,0.6,"94.75",109
0.1,0.1,0.7,"38.06",77
0.1,0.1,0.8,"36.69",78
0.1,0.1,0.9,"-19.29",83
0.1,0.1,1,"-10.31",62
0.1,0.2,0.1,"299.34",138
0.1,0.2,0.2,"290.14",157
0.1,0.2,0.3,"20.37",117
0.1,0.2,0.4,"168.78",132
0.1,0.2,0.5,"124.38",106
0.1,0.2,0.6,"89.28",93
0.1,0.2,0.7,"-4.71",72
0.1,0.2,0.8,"54.62",83
0.1,0.2,0.9,"39.02",67
0.1,0.2,1,"7.28",74
0.1,0.3,0.1,"11.09",119
0.1,0.3,0.2,"55.92",139
0.1,0.3,0.3,"35.23",99
0.1,0.3,0.4,"238.55",133
0.1,0.3,0.5,"43.12",95
0.1,0.3,0.6,"80.86",85
0.1,0.3,0.7,"16.05",103
0.1,0.3,0.8,"6.15",58
0.1,0.3,0.9,"26.22",61
0.1,0.3,1,"33.89",67
0.1,0.4,0.1,"71.09",132
0.1,0.4,0.2,"46.15",96
0.1,0.4,0.3,"-12.73",54
0.1,0.4,0.4,"262.33",111
0.1,0.4,0.5,"151.81",115
0.1,0.4,0.6,"20.26",70
0.1,0.4,0.7,"-9.81",65
0.1,0.4,0.8,"5.96",55
0.1,0.4,0.9,"56.91",67
0.1,0.4,1,"47.61",83
0.1,0.5,0.1,"-30.05",66
0.1,0.5,0.2,"243.21",124
0.1,0.5,0.3,"286.74",127
0.1,0.5,0.4,"71.73",116
0.1,0.5,0.5,"20.94",96
0.1,0.5,0.6,"25.80",71
0.1,0.5,0.7,"17.74",76
0.1,0.5,0.8,"-43.31",71
0.1,0.5,0.9,"8.52",70
0.1,0.5,1,"23.77",77
0.1,0.6,0.1,"12.17",80
0.1,0.6,0.2,"120.58",119
0.1,0.6,0.3,"235.08",93
0.1,0.6,0.4,"241.06",130
0.1,0.6,0.5,"55.86",84
0.1,0.6,0.6,"-33.01",79
0.1,0.6,0.7,"41.33",71
0.1,0.6,0.8,"-31.64",69
0.1,0.6,0.9,"10.24",64
0.1,0.6,1,"40.43",74
0.1,0.7,0.1,"-8.95",57
0.1,0.7,0.2,"111.73",84
0.1,0.7,0.3,"-18.68",54
0.1,0.7,0.4,"303.09",102
0.1,0.7,0.5,"50.15",93
0.1,0.7,0.6,"71.45",78
0.1,0.7,0.7,"39.99",68
0.1,0.7,0.8,"-29.02",77
0.1,0.7,0.9,"-45.08",62
0.1,0.7,1,"-8.95",59
0.1,0.8,0.1,"91.90",88
0.1,0.8,0.2,"90.14",100
0.1,0.8,0.3,"108.19",76
0.1,0.8,0.4,"306.61",101
0.1,0.8,0.5,"162.47",102
0.1,0.8,0.6,"-13.82",52
0.1,0.8,0.7,"16.90",75
0.1,0.8,0.8,"-27.44",72
0.1,0.8,0.9,"6.52",62
0.1,0.8,1,"-57.75",54
0.1,0.9,0.1,"108.54",73
